V1;V2;V3
0.085534;0.415761;0.810721359490586
0.085534;0.415834;0.810721359490586
0.085534;0.415844;0.810721359490586
0.085534;0.415855;0.810721359490586
0.085534;0.415865;0.810721359490586
0.086435;0.416344;0.810721359490586
0.086435;0.416354;0.810721359490586
0.086435;0.416375;0.810721359490586
0.087035;0.416906;0.810721359490586
0.087035;0.416969;0.810721359490586
0.087035;0.416979;0.810721359490586
0.087035;0.416989;0.810721359490586
0.087035;0.417;0.810721359490586
0.087035;0.417031;0.810721359490586
0.087035;0.417041;0.810721359490586
0.087035;0.417052;0.810721359490586
0.087335;0.417718;0.810721359490586
0.087335;0.417864;0.810721359490586
0.087335;0.417885;0.810721359490586
0.087335;0.417895;0.810721359490586
0.087335;0.417905;0.810721359490586
0.087335;0.417916;0.810721359490586
0.087335;0.417937;0.810721359490586
0.087635;0.418384;0.810721359490586
0.088235;0.418863;0.810721359490586
0.088235;0.418884;0.810721359490586
0.088235;0.418894;0.810721359490586
0.088235;0.418905;0.810721359490586
0.088235;0.418915;0.810721359490586
0.088235;0.41904;0.810721359490586
0.090936;0.429293;0.810721359490586
0.090936;0.429313;0.810721359490586
0.090936;0.429324;0.810721359490586
0.090936;0.429345;0.810721359490586
0.090936;0.429355;0.810721359490586
0.090936;0.429376;0.810721359490586
0.091236;0.430729;0.810721359490586
0.091236;0.43076;0.810721359490586
0.095738;0.445614;0.810721359490586
0.095738;0.445655;0.810721359490586
0.095738;0.445666;0.810721359490586
0.095738;0.445676;0.810721359490586
0.095738;0.445687;0.810721359490586
0.095738;0.445791;0.810721359490586
0.096038;0.447758;0.810721359490586
0.096038;0.447768;0.810721359490586
0.096038;0.447779;0.810721359490586
0.096038;0.44782;0.810721359490586
0.096038;0.447862;0.810721359490586
0.096038;0.447997;0.810721359490586
0.096038;0.448091;0.810721359490586
0.096038;0.448226;0.810721359490586
0.096038;0.448289;0.810721359490586
0.102341;0.4636;0.810721359490586
0.102341;0.463611;0.810721359490586
0.102341;0.46843;0.810721359490586
0.102341;0.468461;0.810721359490586
0.102341;0.468472;0.810721359490586
0.102341;0.468482;0.810721359490586
0.102341;0.468617;0.810721359490586
0.102341;0.468649;0.810721359490586
0.102341;0.468794;0.810721359490586
0.102341;0.468825;0.810721359490586
0.102341;0.468836;0.810721359490586
0.102941;0.469398;0.810721359490586
0.103241;0.47047;0.810721359490586
0.103241;0.470533;0.810721359490586
0.103241;0.470543;0.810721359490586
0.103541;0.470585;0.810721359490586
0.103541;0.470595;0.810721359490586
0.104442;0.471511;0.810721359490586
0.104442;0.471542;0.810721359490586
0.104442;0.471553;0.810721359490586
0.104442;0.471605;0.810721359490586
0.104442;0.47175;0.810721359490586
0.105042;0.472593;0.810721359490586
0.105042;0.472822;0.810721359490586
0.105042;0.472854;0.810721359490586
0.105042;0.472864;0.810721359490586
0.105042;0.473249;0.810721359490586
0.105642;0.474561;0.810721359490586
0.105642;0.474654;0.810721359490586
0.105642;0.474665;0.810721359490586
0.105942;0.474811;0.810721359490586
0.105942;0.474842;0.810721359490586
0.105942;0.474894;0.810721359490586
0.105942;0.474925;0.810721359490586
0.105942;0.474935;0.810721359490586
0.105942;0.474946;0.810721359490586
0.105942;0.474956;0.810721359490586
0.105942;0.474977;0.810721359490586
0.105942;0.47504;0.810721359490586
0.106242;0.475383;0.810721359490586
0.106543;0.475664;0.810721359490586
0.106543;0.475695;0.810721359490586
0.106543;0.475747;0.810721359490586
0.106543;0.475799;0.810721359490586
0.106543;0.479984;0.810721359490586
0.106543;0.480025;0.810721359490586
0.106843;0.480025;0.810721359490586
0.106843;0.480036;0.810721359490586
0.106843;0.480046;0.810721359490586
0.106843;0.480057;0.810721359490586
0.106843;0.480067;0.810721359490586
0.106843;0.480077;0.810721359490586
0.106843;0.480119;0.810721359490586
0.106843;0.48015;0.810721359490586
0.106843;0.48066;0.810721359490586
0.106843;0.480754;0.810721359490586
0.106843;0.480764;0.810721359490586
0.106843;0.480796;0.810721359490586
0.106843;0.480806;0.810721359490586
0.106843;0.480816;0.810721359490586
0.107143;0.481722;0.810721359490586
0.107143;0.481743;0.810721359490586
0.107143;0.481753;0.810721359490586
0.107143;0.482128;0.810721359490586
0.107443;0.482284;0.810721359490586
0.107443;0.482305;0.810721359490586
0.107443;0.48243;0.810721359490586
0.107743;0.482565;0.810721359490586
0.107743;0.482576;0.810721359490586
0.107743;0.48269;0.810721359490586
0.107743;0.4827;0.810721359490586
0.107743;0.482711;0.810721359490586
0.108343;0.483075;0.810721359490586
0.108343;0.483086;0.810721359490586
0.108343;0.483096;0.810721359490586
0.108343;0.483377;0.810721359490586
0.108343;0.483429;0.810721359490586
0.108343;0.48344;0.810721359490586
0.108343;0.483648;0.810721359490586
0.108643;0.483648;0.810721359490586
0.108643;0.483658;0.810721359490586
0.108643;0.483741;0.810721359490586
0.108643;0.483773;0.810721359490586
0.108643;0.483783;0.810721359490586
0.108643;0.483845;0.810721359490586
0.108643;0.483856;0.810721359490586
0.108643;0.483866;0.810721359490586
0.108944;0.486063;0.810721359490586
0.108944;0.486073;0.810721359490586
0.109544;0.48779;0.810721359490586
0.109544;0.487822;0.810721359490586
0.110444;0.489112;0.810721359490586
0.110444;0.489133;0.810721359490586
0.110444;0.489144;0.810721359490586
0.110444;0.489164;0.810721359490586
0.110444;0.489622;0.810721359490586
0.110444;0.489935;0.810721359490586
0.111945;0.491912;0.810721359490586
0.112845;0.49441;0.810721359490586
0.112845;0.494421;0.810721359490586
0.112845;0.494504;0.810721359490586
0.112845;0.494629;0.810721359490586
0.113145;0.494744;0.810721359490586
0.114346;0.498106;0.810721359490586
0.114346;0.498116;0.810721359490586
0.114346;0.498137;0.810721359490586
0.114346;0.498147;0.810721359490586
0.114346;0.498158;0.810721359490586
0.114346;0.498189;0.810721359490586
0.114646;0.498803;0.810721359490586
0.114646;0.498813;0.810721359490586
0.114646;0.498949;0.810721359490586
0.114946;0.499011;0.810721359490586
0.115246;0.499677;0.810721359490586
0.115246;0.499823;0.810721359490586
0.115546;0.500208;0.810721359490586
0.116447;0.503497;0.810721359490586
0.116447;0.503508;0.810721359490586
0.116447;0.503518;0.810721359490586
0.116447;0.503549;0.810721359490586
0.116747;0.503612;0.810721359490586
0.116747;0.503622;0.810721359490586
0.117347;0.504413;0.810721359490586
0.117347;0.504663;0.810721359490586
0.117347;0.504705;0.810721359490586
0.117347;0.504726;0.810721359490586
0.117347;0.505184;0.810721359490586
0.117347;0.505225;0.810721359490586
0.117347;0.505236;0.810721359490586
0.117347;0.505246;0.810721359490586
0.117647;0.505475;0.810721359490586
0.117647;0.505683;0.810721359490586
0.117647;0.505694;0.810721359490586
0.117947;0.506214;0.810721359490586
0.117947;0.506349;0.810721359490586
0.117947;0.506381;0.810721359490586
0.117947;0.506401;0.810721359490586
0.117947;0.506412;0.810721359490586
0.117947;0.506724;0.810721359490586
0.117947;0.506776;0.810721359490586
0.118247;0.506911;0.810721359490586
0.118247;0.506922;0.810721359490586
0.118247;0.507016;0.810721359490586
0.118247;0.507026;0.810721359490586
0.118247;0.507036;0.810721359490586
0.118247;0.507099;0.810721359490586
0.118247;0.507109;0.810721359490586
0.118547;0.507994;0.810721359490586
0.118547;0.508004;0.810721359490586
0.118547;0.508025;0.810721359490586
0.118547;0.508036;0.810721359490586
0.118848;0.508795;0.810721359490586
0.119748;0.509316;0.810721359490586
0.119748;0.509337;0.810721359490586
0.119748;0.509462;0.810721359490586
0.120048;0.50967;0.810721359490586
0.120048;0.50968;0.810721359490586
0.120048;0.509691;0.810721359490586
0.120048;0.509701;0.810721359490586
0.120348;0.509701;0.810721359490586
0.120348;0.509784;0.810721359490586
0.120348;0.509888;0.810721359490586
0.120348;0.50992;0.810721359490586
0.120348;0.50993;0.810721359490586
0.120348;0.509972;0.810721359490586
0.120648;0.510024;0.810721359490586
0.120648;0.510097;0.810721359490586
0.120648;0.510159;0.810721359490586
0.120648;0.510263;0.810721359490586
0.120648;0.510367;0.810721359490586
0.120648;0.510378;0.810721359490586
0.120648;0.510492;0.810721359490586
0.120648;0.510503;0.810721359490586
0.120648;0.510513;0.810721359490586
0.120648;0.510565;0.810721359490586
0.120648;0.510617;0.810721359490586
0.120648;0.510627;0.810721359490586
0.120648;0.510721;0.810721359490586
0.120648;0.511065;0.810721359490586
0.120648;0.511096;0.810721359490586
0.120648;0.511148;0.810721359490586
0.120648;0.511179;0.810721359490586
0.120648;0.5112;0.810721359490586
0.120648;0.51121;0.810721359490586
0.120648;0.511262;0.810721359490586
0.121248;0.51172;0.810721359490586
0.121248;0.511731;0.810721359490586
0.121248;0.511762;0.810721359490586
0.121849;0.512095;0.810721359490586
0.122449;0.512137;0.810721359490586
0.122449;0.512241;0.810721359490586
0.122449;0.512251;0.810721359490586
0.122449;0.512314;0.810721359490586
0.122449;0.512324;0.810721359490586
0.122749;0.512345;0.810721359490586
0.122749;0.512355;0.810721359490586
0.122749;0.51247;0.810721359490586
0.122749;0.512636;0.810721359490586
0.123049;0.512917;0.810721359490586
0.123049;0.513001;0.810721359490586
0.123049;0.513011;0.810721359490586
0.123049;0.513396;0.810721359490586
0.123049;0.513407;0.810721359490586
0.123349;0.513615;0.810721359490586
0.123349;0.513625;0.810721359490586
0.123649;0.513844;0.810721359490586
0.123649;0.514198;0.810721359490586
0.123649;0.514208;0.810721359490586
0.12395;0.514229;0.810721359490586
